Year,Month,Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average travel time (min),Average delay of late departing trains (min),Average delay of all departing trains (min),% trains late due to external causes,% trains late due to railway infrastructure,% trains late due to traffic management,% trains late due to passenger traffic,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Average delay of late arriving trains (min)
2019,7,1.8206081191175627,-0.3768005640420334,1.7316116646687618,0.44416853610249274,-0.6797124974624074,-0.2138341205471124,0.3435505841474257,-0.005114070310460254,-0.15362259152543983,-0.34300262380260127,0.3435505841474259,-0.005114070310460606,-0.1536225915254393,0.9242341503785187
2019,7,1.4124702078519336,-0.18629226843751162,2.0614885872538853,0.46174866021973326,-0.5586772652514732,0.030673202231050682,-0.40131172970507956,0.12919522434135075,-0.3216471343759426,-0.1311326428324092,-0.4013117297050792,0.12919522434135047,-0.3216471343759428,0.7500844626832694
2019,7,-0.5325620255233303,-0.3768005640420334,0.19641521725337852,0.20820406688818682,-0.13250623239478604,0.40219627722639395,-0.9120345683365353,0.8830877767681621,-0.06930482093499989,-0.10794093805181941,-0.9120345683365351,0.8830877767681614,-0.06930482093500001,1.2234173620639348
2019,7,-0.34762453448109215,0.0042160271670101425,1.7316116646687618,0.2532271176640378,-0.6787653083206718,0.4138822961056362,-0.4975871035213739,1.1600385824904733,0.3970778476617506,0.45880634754738686,-0.49758710352137364,1.1600385824904726,0.3970778476617504,0.014517047666074551
2019,7,-1.508266719642725,-0.3768005640420334,-0.6282770892094307,0.38854013215954913,-0.3599213241774626,0.1404055001813416,0.11647179332430281,-1.6215108140867154,1.6185562654089558,-0.6413501480265076,0.11647179332430306,-1.6215108140867156,1.6185562654089558,2.3992775366262915
2018,3,1.5208818405318663,0.24235139667266234,2.3659903619478455,-0.6760341673740613,-0.5168969154203681,0.18271546825657387,0.684856887926345,-0.6306806023199508,0.019529973083103055,0.04446169336951999,0.6848568879263451,-0.630680602319951,0.019529973083102874,-0.2109104530687714
2018,3,0.11790777055626607,0.2899784705737928,0.018789182015235,-0.5691524521610153,0.25888243721872417,0.21566575320710987,0.25388357443688464,-0.4803623436972151,-0.2606413003586061,-0.6413501480265076,0.2538835744368848,-0.48036234369721537,-0.2606413003586064,0.6139134725656927
2018,3,2.5348494638324137,0.14709724887040146,4.319876749567424,-0.5747060526738459,-0.7153618413886864,0.06118829774501989,0.7819759096949195,-1.2475209792525834,-0.3741300945241154,-0.29620301215939565,0.7819759096949198,-1.2475209792525834,-0.37413009452411544,-0.6362065379567073
2018,3,-0.40501892825282126,-0.23391934233864206,-0.4760262018624505,0.3388544369347841,-0.3523134067604127,-0.32934660178501224,-0.10682235098207916,-0.6678367352602508,1.081105761601827,-0.6413501480265076,-0.10682235098207891,-0.6678367352602511,1.0811057616018271,-0.6244883385898937
2018,8,-0.5963335741585849,-0.32917349014090297,-0.2222747229508169,1.773888437910426,-0.624257228349189,-0.1917461830339868,-0.04893127653343418,-1.1505606517031113,-0.04627357804141769,0.662539031913379,-0.04893127653343377,-1.1505606517031117,-0.0462735780414179,0.33806730487583725
2018,8,0.015873292739858783,-0.18629226843751162,1.49054775970271,-0.720227477996629,-0.009725356801194384,1.2013899661832248,-0.7993168491536935,0.06854451547836651,0.33213848874390833,0.6955488845694837,-0.7993168491536933,0.06854451547836612,0.33213848874390833,-0.02842758698059039
2018,8,0.5196685269583697,-0.2815464162397725,0.23447793909012354,-0.4437663440938779,0.7270772258570957,0.4295687683641121,-1.3074328950155645,-1.345083544861432,-0.22251265409606077,0.12397610976463995,-1.3074328950155643,-1.3450835448614324,-0.22251265409606102,0.18338128384473762
2018,8,-1.508266719642725,-0.3768005640420334,-0.6282770892094307,0.399533031771917,-0.23190835551498895,0.36734431683990754,-3.4706882038486133e-16,0.0,0.0,0.0,0.0,-2.2587539633094987e-16,0.0,2.818737753357964
2018,7,0.07964484137511334,-0.0434110467341203,0.4501666961650121,2.224822176105034,-0.3216744351992729,0.1426324582840985,0.21332226555546022,-0.24270491698514826,0.170442093046347,-0.21719342684084023,0.2133222655554604,-0.24270491698514843,0.17044209304634705,1.249636747521446
2018,7,1.4507331370330863,0.14709724887040146,0.615105157457574,-0.6659758785604591,-0.3477587568298517,-0.25929469065657584,-1.0599071132727675,-0.22589021092572534,-0.8124837074763065,0.6466379443523853,-1.059907113272767,-0.22589021092572553,-0.8124837074763068,0.1461120927628328
2019,3,-0.13717842398475213,-0.32917349014090297,-0.5902143673726856,0.6674544761833588,0.02543719515677462,-0.40784672401481553,1.6646445271939734,0.07390977049578558,-1.3129919371884409,-0.6413501480265076,1.664644527193973,0.07390977049578507,-1.312991937188441,0.6750770780121951
2019,3,1.6866878669835281,-0.18629226843751162,0.06953947779756171,-0.9163977372610406,0.24623018442966066,-0.16255258266765826,0.15368748404620125,-0.6943276818964385,-0.030439598550797274,0.8255251794047648,0.15368748404620164,-0.6943276818964388,-0.03043959855079747,-0.3359330250796125
2019,3,1.7568365704823081,0.051843101068140586,-0.006585965875928361,-0.486551212323994,-0.18462802866305397,-0.3051449599180921,0.6630425346164189,-0.48279549608458705,0.42260127728923885,-0.3786262087854815,0.6630425346164193,-0.4827954960845873,0.42260127728923896,0.4045716565350161
2019,3,-1.0363572597418413,-0.23391934233864206,-0.7044025328829208,-0.017570037368227476,-0.6259844396706775,-0.497260082008518,1.4562366591751,0.4977649166366426,-1.3129919371884409,-0.6413501480265076,1.4562366591751001,0.4977649166366422,-1.312991937188441,-0.07055394347118292
2019,3,-0.2264585920741085,-0.23391934233864206,0.17104006936221516,1.0419174430512959,-0.2622889778675851,0.1580133750630547,-0.34364947373449317,0.6904263467024021,0.5525387371917205,-0.10794093805181941,-0.3436494737344928,0.6904263467024018,0.5525387371917204,0.16074117677579822
2019,3,0.8704120444522698,-0.3768005640420334,-0.45065105397128713,0.2751569365072242,-0.3619688195036494,-0.44353275412993864,-0.6278420210323881,-0.5618729487218576,0.9671011092762011,-0.6413501480265076,-0.6278420210323878,-0.561872948721858,0.9671011092762012,-0.16658045312810496
2019,3,0.29009095187145334,-0.18629226843751162,-0.18421200111407188,-1.0191391270045596,0.25348792778683593,-0.03244365709762599,-1.4681963275707715,0.6344923831345133,-0.20972110825040696,-0.6413501480265076,-1.468196327570771,0.6344923831345128,-0.20972110825040646,0.3411561946488169
2019,3,-0.10529264966712487,-0.3768005640420334,-0.5267764976447772,0.1859667644947249,-0.27663763088645843,-0.4014580277524356,0.0668508723701079,0.32115860574779764,0.20707009378798702,-0.6413501480265076,0.06685087237010819,0.32115860574779725,0.2070700937879868,-0.07694050468387827
2019,1,1.6420477829388498,-0.18629226843751162,0.19641521725337852,-0.9139693875498398,0.11459276052747207,-0.13612413119358205,0.22811886547749397,-1.0538476719281964,0.6413735312098234,-0.3270197207204367,0.22811886547749427,-1.0538476719281968,0.6413735312098233,-0.05320222018387233
2018,12,-0.6027107290221104,-0.32917349014090297,-0.4760262018624505,0.7156106244056609,-0.3655913112344803,-0.29853824765943554,-0.10682235098207916,-0.8267824150646615,0.8245952938742984,-0.6413501480265076,-0.10682235098207891,-0.8267824150646619,0.8245952938742983,0.07948034999573357
2018,12,-0.2583443663917358,-0.09103812063525074,0.8307939145324625,-0.5986726289134854,-0.3085386457131277,0.5666731389077648,-0.6410323924301822,-0.2533707853887508,1.0248249838743986,0.47273237913681654,-0.641032392430182,-0.25337078538875124,1.0248249838743988,-0.6833444917534913
2019,1,-0.5261848706598049,-0.3768005640420334,-0.4760262018624505,-1.1691227704562053,0.5528849617572114,-0.03913060152655738,0.33976593763693724,-1.167380300359646,1.1299648983128097,-0.6413501480265076,0.3397659376369374,-1.167380300359646,1.1299648983128094,-0.31195367543749936
2019,1,-0.01601248157776849,-0.23391934233864206,-0.3491504624066337,0.6759723281462392,0.5789640870134369,-0.050240689699530376,1.0394209231311013,0.2858373435662139,-0.40095471860395226,-0.054600017054350664,1.0394209231311013,0.28583734356621354,-0.4009547186039524,1.6953302316127288
2019,1,-0.5389391803868558,-0.23391934233864206,-0.01927353982151004,1.655790948764127,-0.07036011277407991,0.2811423489327713,0.9825824136702719,-0.6582036637579164,-0.4838671930194801,0.9588774818993171,0.9825824136702723,-0.6582036637579166,-0.4838671930194805,3.0742105696280277
2019,1,-0.48154478661512673,-0.32917349014090297,-0.6029019413182674,-1.13963619445545,-0.8336494275985014,-0.4410983912743955,0.2057894510493566,0.9216200627838572,-0.28695006627832603,-0.6413501480265076,0.2057894510493569,0.9216200627838566,-0.2869500662783262,-0.5055658514763539
2019,1,-0.5453163352503813,-0.18629226843751162,-0.3999007581889604,2.3703045525382604,-0.5564252370381055,-0.2610155987880102,1.2825634358229128,0.14455229485259502,-0.36295316782646336,-0.6413501480265076,1.2825634358229132,0.14455229485259463,-0.36295316782646353,0.40744024722613936
2018,12,0.9278064382239989,-0.3768005640420334,-0.03196111376709172,-0.9291447665949247,-0.5375149102379966,-0.3646078336995892,0.013412957492992676,-0.5211176462095369,1.449428484491585,-0.6413501480265076,0.013412957492992953,-0.5211176462095366,1.4494284844915855,-0.903237081481276
2019,1,-1.3041977640099105,-0.3768005640420334,-0.5902143673726856,2.782656860762118,-1.0101660419335048,-0.4552487956270079,1.4562366591751,-0.5618729487218576,-0.17294541395269977,-0.6413501480265076,1.4562366591751001,-0.561872948721858,-0.17294541395270005,0.5736904187741297
2018,10,-0.41139608311634673,-0.3768005640420334,-0.4887137758080322,-0.07821565848960658,-0.4460371971692291,-0.36749842288270557,-0.7504348845787863,0.6224281949193488,0.9000395490902893,-0.12362944422671719,-0.750434884578786,0.6224281949193475,0.9000395490902895,-0.6047475248411116
2018,10,-0.44965901229749944,-0.3768005640420334,-0.5521516455359405,-1.1031348229421543,-0.2861491773568474,-0.3710117375106985,-0.8883518560606687,-0.8267824150646615,0.3970778476617506,-0.6413501480265076,-0.8883518560606684,-0.8267824150646619,0.3970778476617504,-1.0948399902508361
2018,10,0.3028452615985043,-0.2815464162397725,1.1479832631720044,0.06266760041823279,-0.6805445251088758,-0.02793107018049528,-0.7767047839074778,-0.7132497866338479,1.3742605818608828,1.2446324158169688,-0.7767047839074774,-0.7132497866338482,1.3742605818608828,-0.7841648426372888
2018,10,-0.5644477998409576,-0.3768005640420334,0.006101608069653318,0.7418187868041831,-0.6777838458871067,-0.10540933795565322,0.5809236134870795,-1.1128846387126008,-0.49215844046034896,1.4709503234753696,0.5809236134870799,-1.1128846387126012,-0.4921584404603492,-0.16813322968564975
2018,11,-1.508266719642725,-0.3768005640420334,-0.7678404026108291,1.6256040833585117,-0.12377686321469099,-0.3753389728686096,-0.4194341530135149,-0.3499453756514291,2.7911755464520187,-0.6413501480265076,-0.4194341530135147,-0.3499453756514295,2.7911755464520183,1.5420527625295979
2018,9,-1.1766546667394013,-0.3768005640420334,-0.3999007581889604,0.8440062415095193,-0.6900910732283869,-0.10519625116715536,-0.7767047839074778,-0.7132497866338479,0.15278216411367754,0.6159715612013033,-0.7767047839074774,-0.7132497866338482,0.15278216411367754,0.18027824812527057
2018,9,0.009496137876333329,-0.3768005640420334,0.5897300095664105,-0.06981790095628501,-0.825860043204879,-0.24255191665075698,-0.10682235098207916,-0.2307361157981211,-0.45795704476334514,1.008884595334334,-0.10682235098207891,-0.23073611579812148,-0.45795704476334537,-0.757544721111483
2018,9,-0.01601248157776849,-0.2815464162397725,1.1860459850087495,0.25875892593144667,-0.07971441602600228,0.9059636352824418,-1.1656687772177288,0.019218783894094,0.8935497206807879,0.21038391306307092,-1.1656687772177283,0.01921878389409349,0.8935497206807879,0.0900307302199986
2018,9,-0.23921290180115942,-0.32917349014090297,0.09491462568872508,-0.046099241125402646,-0.6188686724631881,-0.14794133515026067,-0.8173037192330695,0.11244205650512266,1.4853040743852215,-0.6413501480265076,-0.8173037192330685,0.11244205650512232,1.4853040743852215,-0.6219782358012852
2018,9,-0.3858874636622449,-0.3768005640420334,-0.615589515263849,-0.9616559722020624,-0.6006118182404124,-0.473550533278637,-1.6698813611392582,-0.0320540160426076,0.3970778476617506,-0.6413501480265076,-1.669881361139258,-0.03205401604260801,0.3970778476617504,-1.6399943384304247
2019,2,0.8640348895887443,-0.2815464162397725,-0.4125883321345421,-0.9402879294900168,-0.40698212839396547,-0.4352935648285811,-0.7504348845787863,-0.12555147475145848,1.1012242296617047,-0.12362944422671719,-0.750434884578786,-0.12555147475145886,1.1012242296617039,-1.0202011227647687
2019,2,1.6165391634847481,-0.2815464162397725,0.8434814884780442,-0.43369244556458336,-0.5795908662242462,-0.2274209833247355,0.5630600819433192,-0.4104961108162252,0.3156459531434461,-0.22224291161782403,0.5630600819433194,-0.4104961108162255,0.315645953143446,0.07590929288610673
2019,2,0.1561706997374188,-0.09103812063525074,-0.07002383560383676,-1.0204158362407245,0.05261061271013176,0.018058151015442548,-0.36733218601036044,-0.29696348238541226,-0.030439598550797274,0.09208751569000877,-0.36733218601035944,-0.29696348238541187,-0.03043959855079747,-0.7285730940002146
2019,2,-0.6601051227938395,-0.13866519453638118,-0.5521516455359405,2.3609018901282655,0.8507893687023752,0.003333785704837526,-0.7079988933511868,0.8238073367479275,0.2655340180563111,0.7126886157571534,-0.7079988933511866,0.8238073367479276,0.2655340180563111,4.476734662261462
2019,2,-0.8067796846549249,-0.32917349014090297,-0.5014013497536138,1.7362960990099778,0.8377966755342289,0.19926396873554142,-0.6278420210323881,0.4977649166366426,0.9671011092762011,-0.6413501480265076,-0.6278420210323878,0.4977649166366422,0.9671011092762012,2.447613921032883
2019,2,0.411256894278437,0.0042160271670101425,0.06953947779756171,-0.7619373514001544,0.07167572465622941,0.08011536811476248,-0.10682235098207916,-0.38526663783301285,1.1571088631499646,-0.15239170554882997,-0.10682235098207891,-0.3852666378330133,1.1571088631499644,0.4611843002804708
2019,4,0.27733664214440246,0.1947243227715319,0.018789182015235,-1.3848132002734284,1.2802552796803701,0.6469813000350991,0.14895094158852734,-0.3499453756514291,-0.4424109558082959,-0.6413501480265076,0.14895094158852734,-0.3499453756514295,-0.4424109558082962,-0.955335018508892
2019,4,-0.11804695939417577,-0.2815464162397725,0.19641521725337852,-0.5566695892627637,3.329798222619556,2.6989536971487134,-0.3536211420624901,0.21891284680947368,-0.9529772456408161,-0.6413501480265076,-0.35362114206248974,0.21891284680947312,-0.9529772456408163,-0.08246733650739282
2019,4,-0.44328185743397397,-0.18629226843751162,-0.2730250187331436,-1.16659664225307,2.0097132667422883,0.9802718910813621,-0.3536211420624901,-0.2830208788946889,-0.5929625540918233,-0.6413501480265076,-0.35362114206248974,-0.28302087889468913,-0.5929625540918236,-0.748789937436664
2019,4,-0.8386654589725522,-0.23391934233864206,-0.6536522371005941,0.7669255230289436,4.69432088868824,0.6915274092037224,-0.9751884677367623,0.14455229485259502,2.107147632511942,-0.6413501480265076,-0.9751884677367619,0.14455229485259463,2.107147632511942,0.09272353592700519
2019,4,0.20718793864562243,-0.3768005640420334,1.046482671607351,0.04342461293958989,-0.7213585158149182,-0.07002169837989008,-1.1889401272445972,-0.6433835537528579,-0.7868166187728394,-0.6413501480265076,-1.1889401272445967,-0.6433835537528583,-0.7868166187728397,-0.3283483271331268
2019,4,-0.035143946168344854,-0.2815464162397725,0.729293322967809,0.6818413401683203,-0.700962092588286,-0.08994695887992646,-0.2270576594571512,0.33474370658099956,-0.2606413003586061,0.7126886157571534,-0.22705765945715078,0.33474370658099906,-0.2606413003586064,-0.2659713119858557
2019,6,0.10515346082921516,-0.3768005640420334,2.112238883036212,-0.4450005404321673,-0.35911471165213715,0.8521533826533308,-0.9404538230638241,1.345475208931072,0.16906854301733842,0.5321501139195648,-0.9404538230638236,1.3454752089310713,0.16906854301733826,0.9728385792932496
2019,6,1.7950994996634608,-0.2815464162397725,4.307189175621843,-0.41585393238848545,-0.4356037671283453,0.5927163758698245,-0.7129064569601182,0.19501124081901974,0.711172297940776,-0.46173276099320876,-0.7129064569601172,0.19501124081901933,0.7111722979407757,-0.11331396658600983
2019,6,1.603784853757697,0.6709950617828364,1.6681737949408533,0.41845405399289926,-0.5794566491389308,-0.0904997791849066,-0.07617413509860568,0.12377508180759636,-0.10588385376678813,0.39409125957307317,-0.07617413509860549,0.12377508180759622,-0.10588385376678836,0.8167021433514463
2019,6,-1.004471485424214,-0.3768005640420334,-0.3618380363522154,0.03414353694782517,-0.6081845835630483,-0.21063850657372835,0.0352739226668682,0.6904263467024021,-0.6911483790610363,-0.6413501480265076,0.03527392266686852,0.6904263467024018,-0.6911483790610367,0.06326447192184492
2019,5,-0.7557624457467212,-0.3768005640420334,0.6277927314031556,0.1597166905270712,-0.4340691733916282,0.6408618714970428,-1.6698813611392582,-0.7132497866338479,0.15278216411367754,-0.6413501480265076,-1.669881361139258,-0.7132497866338482,0.15278216411367754,-0.38342060034072883
2019,5,-0.7940253749278741,-0.23391934233864206,-0.7297776807740841,0.7940390395352699,-0.5736917057769152,-0.44736387023124846,0.8310130551122284,-0.3499453756514291,0.05506389069171237,-0.6413501480265076,0.8310130551122284,-0.3499453756514295,0.05506389069171211,0.69837351152791
2019,5,-1.310574918873436,-0.3768005640420334,-0.5394640715903589,2.0153365875642186,-0.7945244625593605,-0.5357640217422622,1.0096483705560835,-0.7132497866338479,-0.3358092029893087,-0.6413501480265076,1.0096483705560837,-0.7132497866338482,-0.33580920298930894,0.7878112879795318
2019,2,0.270959487280877,-0.09103812063525074,0.7039181750766457,-1.4398586450137945,-0.5795007973755899,-0.01669228101924589,-0.6560052464437236,-0.332762058913927,2.0147114279221165,-0.6413501480265076,-0.6560052464437233,-0.33276205891392746,2.0147114279221174,-1.3483442496659648
2019,2,-0.3986417733892958,-0.3768005640420334,-0.4760262018624505,-0.04839988805456897,0.5460782381661503,-0.07502840015777786,-1.6698813611392582,1.5574027820015002,0.3970778476617506,-0.6413501480265076,-1.669881361139258,1.5574027820014997,0.3970778476617504,1.38066927344104
2019,2,-0.05427541075892122,-0.32917349014090297,-0.32377531451547037,0.035659255208702084,1.317745744445248,0.25342573380886346,-0.955340099351333,1.1032722682718874,0.05506389069171237,-0.13842146433608735,-0.9553400993513326,1.103272268271887,0.05506389069171211,2.4204216160609486
2019,2,-1.521021029369776,-0.3768005640420334,-0.7297776807740841,1.689091854111236,-0.930549369451813,-0.4064933457344007,4.582354679489458,-1.6215108140867154,-1.3129919371884409,-0.6413501480265076,4.582354679489458,-1.6215108140867156,-1.312991937188441,-1.2025719182831065
2019,1,0.27733664214440246,0.1947243227715319,1.1352956892264228,-0.5193586792066198,-0.529574261724964,0.17067457814583392,0.6958295731503227,-0.41867864259508,0.16598733619402958,-0.16560679858962354,0.6958295731503231,-0.4186786425950802,0.16598733619402953,0.9823252942114294
2019,1,-1.100128808377096,-0.3768005640420334,-0.09539898349500012,0.8923697261107684,-0.41589361488970084,0.4417460723609812,1.0096483705560835,-1.6215108140867154,-0.8244005700881907,0.6159715612013033,1.0096483705560837,-1.6215108140867156,-0.8244005700881909,0.25005713165272514
2019,1,-0.6856137422479412,-0.23391934233864206,-0.32377531451547037,1.7044672291435292,-0.4624319654659406,-0.13371940030051852,2.49827599928197,-0.3499453756514291,-0.856973327894829,-0.6413501480265076,2.49827599928197,-0.3499453756514295,-0.8569733278948287,1.5363048574388902
2018,12,2.1012029331126825,-0.18629226843751162,2.1756767527641205,-0.830913181533845,-0.5288160126533121,0.025870142925495877,-0.694761978657716,0.6533080895384942,0.06761486158749823,0.4890858841221368,-0.6947619786577157,0.6533080895384937,0.06761486158749866,-1.2051894872390758
2018,12,-0.947077091652485,-0.3768005640420334,-0.6409646631550123,0.028921982130468617,-0.3597432811056853,-0.3935272517918695,-0.19876699863875155,-1.2475209792525834,1.1012242296617047,-0.6413501480265076,-0.1987669986387513,-1.2475209792525834,1.1012242296617039,-0.7854965991388725
2018,12,-0.513430560932754,-0.23391934233864206,-0.3110877405698887,2.3329890349205225,-0.4213233579301036,-0.16359487333057013,0.6457616168690616,-0.6796104893207786,-0.2996172498708222,0.01059444194255573,0.6457616168690619,-0.6796104893207789,-0.2996172498708225,0.26048281267827555
2018,12,-0.9024370076078068,-0.3768005640420334,-0.24764987084198029,0.9528585263181913,-0.9894087904314648,-0.32252718876837766,2.49827599928197,-1.091691881405558,-0.7429686755719384,-0.6413501480265076,2.49827599928197,-1.091691881405558,-0.7429686755719386,0.8611854633292254
2019,4,-0.5070534060692286,-0.32917349014090297,-0.5521516455359405,0.15889304095699822,-0.351580006261181,-0.3661224465974663,-1.0446577570763866,-1.6215108140867154,2.107147632511942,-0.6413501480265076,-1.0446577570763862,-1.6215108140867156,2.107147632511942,-0.8882877895575224
2018,10,0.2582051775538261,-0.2815464162397725,0.9957323758250243,-1.005950034069542,-0.5799524691954339,0.05342773078836502,-0.6101803373021878,-0.32839341907079755,1.2376206232646907,-0.34300262380260127,-0.6101803373021868,-0.32839341907079794,1.237620623264691,-0.9751687365385804
2018,10,1.3104357300355263,-0.3768005640420334,2.2137394746008656,-0.6733715812358467,-0.495893865459953,0.2032696924743619,-0.6278420210323881,-1.0435265238888003,-0.06930482093499989,2.8258097168177665,-0.6278420210323878,-1.0435265238888005,-0.06930482093500001,-0.4739979625627832
2018,10,-1.4636266355980467,-0.3768005640420334,-0.615589515263849,1.7391278493320352,-0.47049794133350914,0.08993158339214377,-0.8883518560606687,1.5574027820015002,0.3970778476617506,-0.6413501480265076,-0.8883518560606684,1.5574027820014997,0.3970778476617504,-0.029190980625450273
2018,10,0.40487973941491157,-0.18629226843751162,0.7546684708589724,-1.4313777137696915,-0.5738436937646895,-0.012543267517665496,-1.0446577570763866,0.39180113010460704,1.5371243708974913,-0.6413501480265076,-1.0446577570763862,0.3918011301046066,1.5371243708974918,-0.9799249256102176
2018,10,-0.373133153935194,-0.2815464162397725,-0.12077413138616348,-1.0948402239561486,-0.5413801853304877,-0.13827922174832882,-1.4859920658265386,0.43543327750164695,1.704778271369111,-0.6413501480265076,-1.4859920658265382,0.43543327750164673,1.704778271369111,-1.092432944210417
2018,10,-0.17544135316590487,-0.2815464162397725,-0.2730250187331436,0.2212445185775722,0.1956917553705204,-0.031325408553283494,-0.38737140408849635,-0.9694259738641438,0.2655340180563111,-0.19000389343254068,-0.387371404088496,-0.9694259738641441,0.2655340180563111,0.5289844902924479
